"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"2014","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","81.62",""
"2015","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","81.07",""
"2016","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","79.8",""
"2017","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","81.86",""
"2000","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,354,881.44",""
"2001","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,412,006.53",""
"2002","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,472,804.98",""
"2003","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,524,432.33",""
"2004","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,613,685.77",""
"2005","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,667,986.47",""
"2006","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,740,490.63",""
"2007","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,789,850.84",""
"2008","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,779,177.01",""
"2009","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,646,776.61",""
"2010","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,729,833.62",""
"2011","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,757,242.82",""
"2012","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,825,129.9",""
"2013","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,861,094.7",""
"2014","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","1,946,442.44",""
"2015","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","2,057,417.99",""
"2016","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","2,050,962.08",""
"2017","UK","United Kingdom","MIO_PPS","Million purchasing power standards (PPS)","2,094,199.2",""
"2000","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","41,788.35",""
"2001","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","43,629.77",""
"2002","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","46,656.53",""
"2003","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","48,117.11",""
"2004","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","52,225.48",""
"2005","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","53,666.63",""
"2006","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","55,635.75",""
"2007","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","55,856.85",""
"2008","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","55,137.22",""
"2009","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","51,691.62",""
"2010","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","53,656",""
"2011","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","54,310.55",""
"2012","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","55,966.75",""
"2013","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","56,004.74",""
"2014","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","58,055.47",""
"2015","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","61,600.74",""
"2016","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","60,295.1",""
"2017","UKC","North East (UK)","MIO_PPS","Million purchasing power standards (PPS)","61,263.61",""
"2000","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","18,078.51",""
"2001","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","18,547.87",""
"2002","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","19,632.62",""
"2003","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","20,418.03",""
"2004","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","21,948.53",""
"2005","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","22,355.1",""
"2006","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","23,180.24",""
"2007","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","23,580.42",""
"2008","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","23,296.89",""
"2009","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","22,272.86",""
"2010","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","23,089.12",""
"2011","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","22,891.79",""
"2012","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","23,524.49",""
"2013","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","23,678.57",""
"2014","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","24,298.08",""
"2015","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","25,882.5",""
"2016","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","24,846.84",""
"2017","UKC1","Tees Valley and Durham","MIO_PPS","Million purchasing power standards (PPS)","25,115.37",""
"2000","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","23,708.46",""
"2001","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","25,081.9",""
"2002","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","27,023.91",""
"2003","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","27,699.08",""
"2004","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","30,276.95",""
"2005","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","31,311.53",""
"2006","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","32,456.82",""
"2007","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","32,276.43",""
"2008","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","31,840.33",""
"2009","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","29,419.94",""
"2010","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","30,566.88",""
"2011","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","31,417.57",""
"2012","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","32,443.46",""
"2013","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","32,326.17",""
"2014","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","33,757.39",""
"2015","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","35,718.24",""
"2016","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","35,448.27",""
"2017","UKC2","Northumberland and Tyne and Wear","MIO_PPS","Million purchasing power standards (PPS)","36,148.23",""
"2000","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","129,551.11",""
"2001","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","137,821.12",""
"2002","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","145,169.63",""
"2003","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","150,731.88",""
"2004","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","159,501.31",""
"2005","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","163,079.69",""
"2006","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","171,111.41",""
"2007","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","174,377.81",""
"2008","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","171,004.42",""
"2009","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","161,682.03",""
"2010","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","169,068.91",""
"2011","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","168,236.94",""
"2012","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","175,099.99",""
"2013","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","177,252.13",""
"2014","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","183,555.96",""
"2015","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","196,544.55",""
"2016","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","195,307.09",""
"2017","UKD","North West (UK)","MIO_PPS","Million purchasing power standards (PPS)","199,797.5",""
"2000","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","9,053.13",""
"2001","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","9,113.99",""
"2002","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","9,720.86",""
"2003","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","10,407.1",""
"2004","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","10,819.83",""
"2005","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","10,852.25",""
"2006","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","11,727.14",""
"2007","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","11,810.84",""
"2008","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","12,047.93",""
"2009","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","11,187.6",""
"2010","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","11,709.12",""
"2011","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","11,602.67",""
"2012","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","12,146.57",""
"2013","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","12,448.52",""
"2014","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","12,969.15",""
"2015","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","14,147.46",""
"2016","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","13,467.56",""
"2017","UKD1","Cumbria","MIO_PPS","Million purchasing power standards (PPS)","13,312.62",""
"2000","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","49,057.76",""
"2001","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","52,173.53",""
"2002","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","54,980.2",""
"2003","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","56,370.32",""
"2004","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","59,840.5",""
"2005","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","62,267.1",""
"2006","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","65,001.92",""
"2007","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","66,722.67",""
"2008","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","65,283.57",""
"2009","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","61,875.85",""
"2010","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","64,588.3",""
"2011","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","64,023.53",""
"2012","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","67,229.01",""
"2013","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","68,515.96",""
"2014","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","70,156.62",""
"2015","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","74,972.43",""
"2016","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","74,955.14",""
"2017","UKD3","Greater Manchester","MIO_PPS","Million purchasing power standards (PPS)","76,430.19",""
"2000","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","25,791.77",""
"2001","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","26,659.08",""
"2002","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","27,989.49",""
"2003","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","29,594.72",""
"2004","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","31,886.87",""
"2005","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","31,927.47",""
"2006","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","32,600.43",""
"2007","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","33,340.06",""
"2008","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","32,191.28",""
"2009","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","29,255.26",""
"2010","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","30,841.55",""
"2011","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","31,080.08",""
"2012","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","32,206.12",""
"2013","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","32,482.32",""
"2014","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","33,440.46",""
"2015","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","36,698.29",""
"2016","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","37,165.14",""
"2017","UKD4","Lancashire","MIO_PPS","Million purchasing power standards (PPS)","37,595.96",""
"2000","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","21,016.24",""
"2001","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","23,814.87",""
"2002","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","24,784.25",""
"2003","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","24,978.66",""
"2004","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","26,220.7",""
"2005","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","26,805.32",""
"2006","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","28,601.79",""
"2007","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","29,527.74",""
"2008","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","28,359.49",""
"2009","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","27,163.83",""
"2010","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","28,492.95",""
"2011","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","28,372.99",""
"2012","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","30,324.26",""
"2013","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","30,794.21",""
"2014","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","32,328.86",""
"2015","UKD6","Cheshire","MIO_PPS","Million purchasing power standards (PPS)","33,679.11",""
